timestamp,chromeos_version,chrome_version,appid,track,hardware
2015-03-22 23:19:51.907530,6797.0.0,42.0.2305.2,A772AA64-E906-A01E-1DFD-1856870D39EC,dev-channel,Asus Chromebook C300
2015-03-22 23:19:51.823390,6680.64.0,41.0.2272.89,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,stable-channel,Educational Chromebook
2015-03-22 23:19:51.697530,6812.34.0,42.0.2311.41,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,beta-channel,Educational Chromebook
2015-03-22 23:19:51.617610,6797.0.0,42.0.2305.2,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,dev-channel,Educational Chromebook
2015-03-22 23:19:51.497330,6680.64.0,41.0.2272.89,24E2E4F7-F92C-6115-3E26-02C7EAA02946,stable-channel,Samsung Chromebook 2 (11")
2015-03-22 23:19:51.120080,6812.42.0,42.0.2311.50,24E2E4F7-F92C-6115-3E26-02C7EAA02946,beta-channel,Samsung Chromebook 2 (11")
2015-03-22 23:19:51.046080,6885.0.0,43.0.2334.0,24E2E4F7-F92C-6115-3E26-02C7EAA02946,dev-channel,Samsung Chromebook 2 (11")
2015-03-22 23:19:50.924390,6680.64.0,41.0.2272.89,5615D466-EF74-FCD0-46EA-D7F60416B3CD,stable-channel,Samsung Chromebook 2 (13")
2015-03-22 23:19:50.795930,6812.42.0,42.0.2311.50,5615D466-EF74-FCD0-46EA-D7F60416B3CD,beta-channel,Samsung Chromebook 2 (13")
2015-03-22 23:19:50.712250,6885.0.0,43.0.2334.0,5615D466-EF74-FCD0-46EA-D7F60416B3CD,dev-channel,Samsung Chromebook 2 (13")
2015-03-22 23:19:50.586420,6680.64.0,41.0.2272.89,D3844706-6B0E-78DF-752C-00DCDF11E04B,stable-channel,Toshiba Chromebook
2015-03-22 23:19:50.486090,6680.52.0,41.0.2272.74,D3844706-6B0E-78DF-752C-00DCDF11E04B,beta-channel,Toshiba Chromebook
2015-03-22 23:19:50.362590,6885.0.0,43.0.2334.0,D3844706-6B0E-78DF-752C-00DCDF11E04B,dev-channel,Toshiba Chromebook
2015-03-22 23:19:50.158540,6680.64.0,41.0.2272.89,C0E4276B-35C7-023D-BB4A-42D642B91E65,stable-channel,Asus Chromebox
2015-03-22 23:19:49.881130,6680.52.0,41.0.2272.74,C0E4276B-35C7-023D-BB4A-42D642B91E65,beta-channel,Asus Chromebox
2015-03-22 23:19:49.806820,6885.0.0,43.0.2334.0,C0E4276B-35C7-023D-BB4A-42D642B91E65,dev-channel,Asus Chromebox
2015-03-22 23:19:49.733040,6680.64.0,41.0.2272.89,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,stable-channel,LG Chromebase
2015-03-22 23:19:49.602290,6680.52.0,41.0.2272.74,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,beta-channel,LG Chromebase
2015-03-22 23:19:49.467260,6885.0.0,43.0.2334.0,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,dev-channel,LG Chromebase
2015-03-22 23:19:49.346600,6680.64.0,41.0.2272.89,1E454867-ACF6-5F8B-091F-145680D4A7F5,stable-channel,Dell Chromebook 11
2015-03-22 23:19:49.179570,6680.52.0,41.0.2272.74,1E454867-ACF6-5F8B-091F-145680D4A7F5,beta-channel,Dell Chromebook 11
2015-03-22 23:19:48.976400,6885.0.0,43.0.2334.0,1E454867-ACF6-5F8B-091F-145680D4A7F5,dev-channel,Dell Chromebook 11
2015-03-22 23:19:48.728150,6680.64.0,41.0.2272.89,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,stable-channel,Acer C720 Chromebook
2015-03-22 23:19:48.657350,6680.52.0,41.0.2272.74,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,beta-channel,Acer C720 Chromebook
2015-03-22 23:19:48.580830,6885.0.0,43.0.2334.0,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,dev-channel,Acer C720 Chromebook
2015-03-22 23:19:48.502160,6680.64.0,41.0.2272.89,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,stable-channel,HP Chromebook 11
2015-03-22 23:19:48.360530,6812.42.0,42.0.2311.50,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,beta-channel,HP Chromebook 11
2015-03-22 23:19:48.232430,6885.0.0,43.0.2334.0,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,dev-channel,HP Chromebook 11
2015-03-22 23:19:48.153820,6680.64.0,41.0.2272.89,FA5D6766-6B3C-47C8-84DD-6A322C311569,stable-channel,HP Chromebook 14
2015-03-22 23:19:48.071350,6680.52.0,41.0.2272.74,FA5D6766-6B3C-47C8-84DD-6A322C311569,beta-channel,HP Chromebook 14
2015-03-22 23:19:47.994070,6885.0.0,43.0.2334.0,FA5D6766-6B3C-47C8-84DD-6A322C311569,dev-channel,HP Chromebook 14
2015-03-22 23:19:47.800390,6680.64.0,41.0.2272.89,F26D159B-52A3-491A-AE25-B23670A66B32,stable-channel,Google Chromebook Pixel
2015-03-22 23:19:47.520160,6680.52.0,41.0.2272.74,F26D159B-52A3-491A-AE25-B23670A66B32,beta-channel,Google Chromebook Pixel
2015-03-22 23:19:47.394790,6885.0.0,43.0.2334.0,F26D159B-52A3-491A-AE25-B23670A66B32,dev-channel,Google Chromebook Pixel
2015-03-22 23:19:47.314720,6680.64.0,41.0.2272.89,6988C65F-7119-4DF2-8064-2E286F4748D4,stable-channel,Lenovo Thinkpad X131e Chromebook
2015-03-22 23:19:47.243180,6812.42.0,42.0.2311.50,6988C65F-7119-4DF2-8064-2E286F4748D4,beta-channel,Lenovo Thinkpad X131e Chromebook
2015-03-22 23:19:47.163480,6797.0.0,42.0.2305.2,6988C65F-7119-4DF2-8064-2E286F4748D4,dev-channel,Lenovo Thinkpad X131e Chromebook
2015-03-22 23:19:47.092750,6680.64.0,41.0.2272.89,6372E332-9A26-4CE3-9C39-93D8A4E383AF,stable-channel,HP Pavilion Chromebook
2015-03-22 23:19:46.968000,6812.42.0,42.0.2311.50,6372E332-9A26-4CE3-9C39-93D8A4E383AF,beta-channel,HP Pavilion Chromebook
2015-03-22 23:19:46.881660,6797.0.0,42.0.2305.2,6372E332-9A26-4CE3-9C39-93D8A4E383AF,dev-channel,HP Pavilion Chromebook
2015-03-22 23:19:46.801690,6680.64.0,41.0.2272.89,9D137383-EB72-4BA9-A523-91AC0853F8AD,stable-channel,Acer C7
2015-03-22 23:19:46.412950,6812.42.0,42.0.2311.50,9D137383-EB72-4BA9-A523-91AC0853F8AD,beta-channel,Acer C7
2015-03-22 23:19:46.292490,6797.0.0,42.0.2305.2,9D137383-EB72-4BA9-A523-91AC0853F8AD,dev-channel,Acer C7
2015-03-22 23:19:46.170120,6680.64.0,41.0.2272.89,D851316B-7E57-4805-A7CE-01829AC1443E,stable-channel,Samsung Chromebook
2015-03-22 23:19:46.097060,6812.44.0,42.0.2311.50,D851316B-7E57-4805-A7CE-01829AC1443E,beta-channel,Samsung Chromebook
2015-03-22 23:19:46.016390,6885.0.0,43.0.2334.0,D851316B-7E57-4805-A7CE-01829AC1443E,dev-channel,Samsung Chromebook
2015-03-22 23:19:45.936920,6680.64.0,41.0.2272.89,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,stable-channel,Samsung Chromebook Series 5 550
2015-03-22 23:19:45.859530,6812.42.0,42.0.2311.50,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,beta-channel,Samsung Chromebook Series 5 550
2015-03-22 23:19:45.736630,6797.0.0,42.0.2305.2,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,dev-channel,Samsung Chromebook Series 5 550
2015-03-22 23:19:45.434770,6680.64.0,41.0.2272.89,2EE05B2F-3769-43B9-B78C-792F4A027971,stable-channel,Samsung Chromebox Series 3
2015-03-22 23:19:45.176530,6812.42.0,42.0.2311.50,2EE05B2F-3769-43B9-B78C-792F4A027971,beta-channel,Samsung Chromebox Series 3
2015-03-22 23:19:45.092270,6797.0.0,42.0.2305.2,2EE05B2F-3769-43B9-B78C-792F4A027971,dev-channel,Samsung Chromebox Series 3
2015-03-22 23:19:45.013500,6680.64.0,41.0.2272.89,23F5C60F-7655-4BF4-90FB-BFDE16408308,stable-channel,Acer AC700 - He
2015-03-22 23:19:44.923470,6812.42.0,42.0.2311.50,23F5C60F-7655-4BF4-90FB-BFDE16408308,beta-channel,Acer AC700 - He
2015-03-22 23:19:44.805620,6885.0.0,43.0.2334.0,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-03-22 23:19:44.733280,6680.64.0,41.0.2272.89,23F5C60F-7655-4BF4-90FB-BFDE16408308,stable-channel,Acer AC700
2015-03-22 23:19:44.604220,6812.42.0,42.0.2311.50,23F5C60F-7655-4BF4-90FB-BFDE16408308,beta-channel,Acer AC700
2015-03-22 23:19:44.526630,6885.0.0,43.0.2334.0,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-03-22 23:19:44.448800,6680.64.0,41.0.2272.89,C776D42E-287A-435E-8BA7-E770BD30B46D,stable-channel,Samsung Series 5 - He
2015-03-22 23:19:44.023580,6812.42.0,42.0.2311.50,C776D42E-287A-435E-8BA7-E770BD30B46D,beta-channel,Samsung Series 5 - He
2015-03-22 23:19:43.946330,6885.0.0,43.0.2334.0,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-03-22 23:19:43.860200,6680.64.0,41.0.2272.89,C776D42E-287A-435E-8BA7-E770BD30B46D,stable-channel,Samsung Series 5
2015-03-22 23:19:43.734490,6812.42.0,42.0.2311.50,C776D42E-287A-435E-8BA7-E770BD30B46D,beta-channel,Samsung Series 5
2015-03-22 23:19:43.603340,6885.0.0,43.0.2334.0,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-03-22 23:19:43.527410,6680.64.0,41.0.2272.89,87efface-864d-49a5-9bb3-4b050a7c227a,stable-channel,CR-48
2015-03-22 23:19:43.450680,6812.42.0,42.0.2311.50,87efface-864d-49a5-9bb3-4b050a7c227a,beta-channel,CR-48
2015-03-22 23:19:43.353790,6885.0.0,43.0.2334.0,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
2015-03-20 19:03:08.776880,6812.34.0,42.0.2311.41,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,beta-channel,HP Chromebook
2015-03-20 19:03:08.262270,6812.34.0,42.0.2311.41,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,beta-channel,Lenovo ThinkPad 11e Chromebook
2015-03-20 19:03:07.516930,6812.34.0,42.0.2311.41,777CE760-E315-FF86-2837-D51D10BA7C52,beta-channel,Asus Chromebook C200
2015-03-20 19:03:07.269900,6812.34.0,42.0.2311.41,A772AA64-E906-A01E-1DFD-1856870D39EC,beta-channel,Asus Chromebook C300
2015-03-20 19:03:06.355600,6812.34.0,42.0.2311.41,24E2E4F7-F92C-6115-3E26-02C7EAA02946,beta-channel,Samsung Chromebook 2 (11")
2015-03-20 19:03:06.102590,6812.34.0,42.0.2311.41,5615D466-EF74-FCD0-46EA-D7F60416B3CD,beta-channel,Samsung Chromebook 2 (13")
2015-03-20 19:03:04.165640,6812.34.0,42.0.2311.41,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,beta-channel,HP Chromebook 11
2015-03-20 19:03:02.961580,6812.34.0,42.0.2311.41,6988C65F-7119-4DF2-8064-2E286F4748D4,beta-channel,Lenovo Thinkpad X131e Chromebook
2015-03-20 19:03:02.722590,6812.34.0,42.0.2311.41,6372E332-9A26-4CE3-9C39-93D8A4E383AF,beta-channel,HP Pavilion Chromebook
2015-03-20 19:03:02.500980,6812.34.0,42.0.2311.41,9D137383-EB72-4BA9-A523-91AC0853F8AD,beta-channel,Acer C7
2015-03-20 19:03:01.859220,6812.34.0,42.0.2311.41,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,beta-channel,Samsung Chromebook Series 5 550
2015-03-20 19:03:01.648910,6812.34.0,42.0.2311.41,2EE05B2F-3769-43B9-B78C-792F4A027971,beta-channel,Samsung Chromebox Series 3
2015-03-20 19:03:00.684490,6812.34.0,42.0.2311.41,C776D42E-287A-435E-8BA7-E770BD30B46D,beta-channel,Samsung Series 5 - He
2015-03-20 19:03:00.425360,6812.34.0,42.0.2311.41,C776D42E-287A-435E-8BA7-E770BD30B46D,beta-channel,Samsung Series 5
2015-03-20 19:03:00.163360,6812.34.0,42.0.2311.41,87efface-864d-49a5-9bb3-4b050a7c227a,beta-channel,CR-48
2015-03-20 18:48:50.244340,6812.34.0,42.0.2311.41,23F5C60F-7655-4BF4-90FB-BFDE16408308,beta-channel,Acer AC700 - He
2015-03-20 18:48:49.968490,6812.34.0,42.0.2311.41,23F5C60F-7655-4BF4-90FB-BFDE16408308,beta-channel,Acer AC700
2015-03-20 18:06:21.842400,6812.34.0,42.0.2311.41,D851316B-7E57-4805-A7CE-01829AC1443E,beta-channel,Samsung Chromebook
2015-03-18 20:45:12.203500,6812.34.0,42.0.2311.41,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,dev-channel,HP Chromebook
2015-03-18 20:45:12.003970,6812.34.0,42.0.2311.41,C3EA54EB-348D-5118-8598-CFD6317AD268,dev-channel,HP Chromebox
2015-03-18 20:45:10.350740,6812.34.0,42.0.2311.41,24E2E4F7-F92C-6115-3E26-02C7EAA02946,dev-channel,Samsung Chromebook 2 (11")
2015-03-18 20:45:10.033150,6812.34.0,42.0.2311.41,5615D466-EF74-FCD0-46EA-D7F60416B3CD,dev-channel,Samsung Chromebook 2 (13")
2015-03-18 20:45:09.735440,6812.34.0,42.0.2311.41,D3844706-6B0E-78DF-752C-00DCDF11E04B,dev-channel,Toshiba Chromebook
2015-03-18 20:45:09.487970,6812.34.0,42.0.2311.41,C0E4276B-35C7-023D-BB4A-42D642B91E65,dev-channel,Asus Chromebox
2015-03-18 20:45:09.191390,6812.34.0,42.0.2311.41,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,dev-channel,LG Chromebase
2015-03-18 20:45:08.898640,6812.34.0,42.0.2311.41,1E454867-ACF6-5F8B-091F-145680D4A7F5,dev-channel,Dell Chromebook 11
2015-03-18 20:45:08.625880,6812.34.0,42.0.2311.41,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,dev-channel,Acer C720 Chromebook
2015-03-18 20:45:08.324010,6812.34.0,42.0.2311.41,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,dev-channel,HP Chromebook 11
2015-03-18 20:45:08.097180,6812.34.0,42.0.2311.41,FA5D6766-6B3C-47C8-84DD-6A322C311569,dev-channel,HP Chromebook 14
2015-03-18 20:45:07.839930,6812.34.0,42.0.2311.41,F26D159B-52A3-491A-AE25-B23670A66B32,dev-channel,Google Chromebook Pixel
2015-03-18 20:45:06.774180,6812.34.0,42.0.2311.41,D851316B-7E57-4805-A7CE-01829AC1443E,dev-channel,Samsung Chromebook
2015-03-18 20:45:05.828860,6812.34.0,42.0.2311.41,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-03-18 20:45:05.544220,6812.34.0,42.0.2311.41,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-03-18 20:45:05.292090,6812.34.0,42.0.2311.41,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-03-18 20:45:05.066460,6812.34.0,42.0.2311.41,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-03-18 20:45:04.827450,6812.34.0,42.0.2311.41,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
2015-03-18 14:05:20.198780,6812.34.0,42.0.2311.41,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,dev-channel,Acer C720 Chromebook
2015-03-17 18:16:25.546470,6680.52.0,41.0.2272.74,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,beta-channel,HP Chromebook
2015-03-17 18:16:24.990340,6680.52.0,41.0.2272.74,D0DBB0D9-6EEB-B148-F8AF-AE8AF86ECE5B,beta-channel,Lenovo ThinkPad 11e Chromebook
2015-03-17 18:16:24.733500,6680.52.0,41.0.2272.74,BBCEB6C1-5567-09B4-1619-DAD125AC892D,beta-channel,Lenovo N20 Chromebook
2015-03-17 18:16:24.453190,6680.52.0,41.0.2272.74,777CE760-E315-FF86-2837-D51D10BA7C52,beta-channel,Asus Chromebook C200
2015-03-17 18:16:24.192070,6680.52.0,41.0.2272.74,A772AA64-E906-A01E-1DFD-1856870D39EC,beta-channel,Asus Chromebook C300
2015-03-17 18:16:23.929950,6680.52.0,41.0.2272.74,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,beta-channel,Educational Chromebook
2015-03-17 18:16:23.669110,6680.52.0,41.0.2272.74,24E2E4F7-F92C-6115-3E26-02C7EAA02946,beta-channel,Samsung Chromebook 2 (11")
2015-03-17 18:16:23.403100,6680.52.0,41.0.2272.74,5615D466-EF74-FCD0-46EA-D7F60416B3CD,beta-channel,Samsung Chromebook 2 (13")
2015-03-17 18:16:21.697920,6680.52.0,41.0.2272.74,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,beta-channel,HP Chromebook 11
2015-03-17 18:16:20.913580,6680.52.0,41.0.2272.74,6988C65F-7119-4DF2-8064-2E286F4748D4,beta-channel,Lenovo Thinkpad X131e Chromebook
2015-03-17 18:16:20.653580,6680.52.0,41.0.2272.74,6372E332-9A26-4CE3-9C39-93D8A4E383AF,beta-channel,HP Pavilion Chromebook
2015-03-17 18:16:20.344270,6680.52.0,41.0.2272.74,9D137383-EB72-4BA9-A523-91AC0853F8AD,beta-channel,Acer C7
2015-03-17 18:16:20.088620,6680.52.0,41.0.2272.74,D851316B-7E57-4805-A7CE-01829AC1443E,beta-channel,Samsung Chromebook
2015-03-17 18:16:19.808280,6680.52.0,41.0.2272.74,A854E62E-9CB3-4DBE-8BBE-88C48FD65787,beta-channel,Samsung Chromebook Series 5 550
2015-03-17 18:16:19.551160,6680.52.0,41.0.2272.74,2EE05B2F-3769-43B9-B78C-792F4A027971,beta-channel,Samsung Chromebox Series 3
2015-03-17 18:16:19.254130,6680.52.0,41.0.2272.74,23F5C60F-7655-4BF4-90FB-BFDE16408308,beta-channel,Acer AC700 - He
2015-03-17 18:16:18.989640,6680.52.0,41.0.2272.74,23F5C60F-7655-4BF4-90FB-BFDE16408308,beta-channel,Acer AC700
2015-03-17 18:16:18.727330,6680.52.0,41.0.2272.74,C776D42E-287A-435E-8BA7-E770BD30B46D,beta-channel,Samsung Series 5 - He
2015-03-17 18:16:18.465950,6680.52.0,41.0.2272.74,C776D42E-287A-435E-8BA7-E770BD30B46D,beta-channel,Samsung Series 5
2015-03-17 18:16:18.175060,6680.52.0,41.0.2272.74,87efface-864d-49a5-9bb3-4b050a7c227a,beta-channel,CR-48
2015-03-16 22:01:06.148340,6680.58.0,41.0.2272.76,BB86912A-29BE-A59B-31EF-8F4DD1C023E2,stable-channel,Educational Chromebook
2015-03-14 01:45:54.670700,6812.34.0,42.0.2311.41,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-03-14 01:45:54.317320,6812.34.0,42.0.2311.41,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-03-14 01:45:53.901210,6812.34.0,42.0.2311.41,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
2015-03-14 01:31:53.437610,6812.29.0,42.0.2311.38,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,dev-channel,HP Chromebook
2015-03-14 01:31:53.124080,6812.29.0,42.0.2311.38,C3EA54EB-348D-5118-8598-CFD6317AD268,dev-channel,HP Chromebox
2015-03-14 01:31:51.223920,6812.29.0,42.0.2311.38,24E2E4F7-F92C-6115-3E26-02C7EAA02946,dev-channel,Samsung Chromebook 2 (11")
2015-03-14 01:31:50.906330,6812.29.0,42.0.2311.38,5615D466-EF74-FCD0-46EA-D7F60416B3CD,dev-channel,Samsung Chromebook 2 (13")
2015-03-14 01:31:50.687150,6812.29.0,42.0.2311.38,D3844706-6B0E-78DF-752C-00DCDF11E04B,dev-channel,Toshiba Chromebook
2015-03-14 01:31:50.419770,6812.29.0,42.0.2311.38,C0E4276B-35C7-023D-BB4A-42D642B91E65,dev-channel,Asus Chromebox
2015-03-14 01:31:50.097400,6812.29.0,42.0.2311.38,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,dev-channel,LG Chromebase
2015-03-14 01:31:49.826800,6812.29.0,42.0.2311.38,1E454867-ACF6-5F8B-091F-145680D4A7F5,dev-channel,Dell Chromebook 11
2015-03-14 01:31:49.470170,6812.29.0,42.0.2311.38,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,dev-channel,Acer C720 Chromebook
2015-03-14 01:31:49.175420,6812.29.0,42.0.2311.38,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,dev-channel,HP Chromebook 11
2015-03-14 01:31:48.803090,6812.29.0,42.0.2311.38,FA5D6766-6B3C-47C8-84DD-6A322C311569,dev-channel,HP Chromebook 14
2015-03-14 01:31:48.535770,6812.29.0,42.0.2311.38,F26D159B-52A3-491A-AE25-B23670A66B32,dev-channel,Google Chromebook Pixel
2015-03-14 01:31:47.301560,6812.29.1,42.0.2311.38,D851316B-7E57-4805-A7CE-01829AC1443E,dev-channel,Samsung Chromebook
2015-03-14 01:31:46.516610,6812.29.0,42.0.2311.38,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-03-14 01:31:46.165890,6812.29.0,42.0.2311.38,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-03-14 01:31:45.845370,6812.29.0,42.0.2311.38,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-03-14 01:31:45.539660,6812.29.0,42.0.2311.38,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-03-14 01:31:45.237530,6812.29.0,42.0.2311.38,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
2015-03-12 21:23:24.508650,6812.29.0,42.0.2311.38,D851316B-7E57-4805-A7CE-01829AC1443E,dev-channel,Samsung Chromebook
2015-03-11 14:42:33.897570,6812.3.0,42.0.2311.10,9334BFCE-8C16-59D1-9274-AD14AC4EC0DE,dev-channel,HP Chromebook
2015-03-11 14:42:33.672650,6812.3.0,42.0.2311.10,C3EA54EB-348D-5118-8598-CFD6317AD268,dev-channel,HP Chromebox
2015-03-11 14:42:32.081840,6812.6.0,42.0.2311.10,24E2E4F7-F92C-6115-3E26-02C7EAA02946,dev-channel,Samsung Chromebook 2 (11")
2015-03-11 14:42:31.843610,6812.6.0,42.0.2311.10,5615D466-EF74-FCD0-46EA-D7F60416B3CD,dev-channel,Samsung Chromebook 2 (13")
2015-03-11 14:42:31.621710,6812.3.0,42.0.2311.10,D3844706-6B0E-78DF-752C-00DCDF11E04B,dev-channel,Toshiba Chromebook
2015-03-11 14:42:31.402930,6812.3.0,42.0.2311.10,C0E4276B-35C7-023D-BB4A-42D642B91E65,dev-channel,Asus Chromebox
2015-03-11 14:42:31.111570,6812.3.0,42.0.2311.10,FF9048C6-F61C-BDDD-C861-4EDCAC22C55A,dev-channel,LG Chromebase
2015-03-11 14:42:30.830560,6812.3.0,42.0.2311.10,1E454867-ACF6-5F8B-091F-145680D4A7F5,dev-channel,Dell Chromebook 11
2015-03-11 14:42:30.627630,6812.6.0,42.0.2311.10,E6710DFC-3EC0-42AE-8095-733FDEA6AF18,dev-channel,Acer C720 Chromebook
2015-03-11 14:42:30.409170,6812.3.0,42.0.2311.10,ADA16F7B-283C-4907-AE27-ABBF5CA4F7F1,dev-channel,HP Chromebook 11
2015-03-11 14:42:30.193120,6812.3.0,42.0.2311.10,FA5D6766-6B3C-47C8-84DD-6A322C311569,dev-channel,HP Chromebook 14
2015-03-11 14:42:29.838710,6812.6.0,42.0.2311.10,F26D159B-52A3-491A-AE25-B23670A66B32,dev-channel,Google Chromebook Pixel
2015-03-11 14:42:28.850010,6812.3.0,42.0.2311.10,D851316B-7E57-4805-A7CE-01829AC1443E,dev-channel,Samsung Chromebook
2015-03-11 14:42:28.080000,6812.3.0,42.0.2311.10,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700 - He
2015-03-11 14:42:27.778510,6812.3.0,42.0.2311.10,23F5C60F-7655-4BF4-90FB-BFDE16408308,dev-channel,Acer AC700
2015-03-11 14:42:27.541820,6812.3.0,42.0.2311.10,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5 - He
2015-03-11 14:42:27.327250,6812.3.0,42.0.2311.10,C776D42E-287A-435E-8BA7-E770BD30B46D,dev-channel,Samsung Series 5
2015-03-11 14:42:27.111500,6812.3.0,42.0.2311.10,87efface-864d-49a5-9bb3-4b050a7c227a,dev-channel,CR-48
